ENSG00000186092.6	OR4F5
ENSG00000044574.8	HSPA5
ENSG00000165219.21	GAPVD1
ENSG00000119487.17	MAPKAP1
ENSG00000167081.17	PBX3
ENSG00000196814.15	MVB12B
ENSG00000136944.17	LMX1B
ENSG00000169155.10	ZBTB43
ENSG00000177125.5	ZBTB34
ENSG00000136828.19	RALGPS1
ENSG00000136859.10	ANGPTL2
ENSG00000136895.19	GARNL3
ENSG00000136856.17	SLC2A8
ENSG00000196152.10	ZNF79
ENSG00000197958.13	RPL12
ENSG00000148356.13	LRSAM1
ENSG00000136830.12	FAM129B
ENSG00000136854.21	STXBP1
ENSG00000187024.14	PTRH1
ENSG00000160401.15	CFAP157
ENSG00000167094.16	TTC16
ENSG00000160404.18	TOR2A
ENSG00000095370.20	SH2D3C
ENSG00000136807.13	CDK9
ENSG00000136877.14	FPGS
ENSG00000106991.13	ENG
ENSG00000106992.19	AK1
ENSG00000257524.6	AL157935.2
ENSG00000160408.14	ST6GALNAC6
ENSG00000136840.19	ST6GALNAC4
ENSG00000167103.12	PIP5KL1
ENSG00000136908.17	DPM2
ENSG00000167106.12	FAM102A
ENSG00000171169.9	NAIF1
ENSG00000148339.12	SLC25A25
ENSG00000148334.15	PTGES2
ENSG00000148346.12	LCN2
ENSG00000171159.5	C9orf16
ENSG00000148337.21	CIZ1
ENSG00000106976.20	DNM1
ENSG00000167110.17	GOLGA2
ENSG00000175854.12	SWI5
ENSG00000167112.10	TRUB2
ENSG00000167113.11	COQ4
ENSG00000167114.13	SLC27A4
ENSG00000167118.10	URM1
ENSG00000167123.19	CERCAM
ENSG00000136811.16	ODF2
ENSG00000119392.14	GLE1
ENSG00000197694.15	SPTAN1
ENSG00000119333.11	WDR34
ENSG00000119335.16	SET
ENSG00000160447.7	PKN3
ENSG00000160446.19	ZDHHC12
ENSG00000160445.11	ZER1
ENSG00000107021.16	TBC1D13
ENSG00000167136.7	ENDOG
ENSG00000198917.13	SPOUT1
ENSG00000286112.1	AL441992.2
ENSG00000171097.14	KYAT1
ENSG00000136802.11	LRRC8A
ENSG00000175287.19	PHYHD1
ENSG00000251184.1	AL672142.1
ENSG00000175283.7	DOLK
ENSG00000095319.14	NUP188
ENSG00000148341.17	SH3GLB2
ENSG00000148343.18	MIGA2
ENSG00000167130.18	DOLPP1
ENSG00000095321.17	CRAT
ENSG00000119383.19	PTPA
ENSG00000188483.7	IER5L
ENSG00000148335.14	NTMT1
ENSG00000179058.7	C9orf50
ENSG00000148331.12	ASB6
ENSG00000167157.11	PRRX2
ENSG00000148344.11	PTGES
ENSG00000136816.16	TOR1B
ENSG00000136827.12	TOR1A
ENSG00000136819.15	C9orf78
ENSG00000136878.13	USP20
ENSG00000187239.17	FNBP1
ENSG00000148358.19	GPR107
ENSG00000107130.10	NCS1
ENSG00000148357.16	HMCN2
ENSG00000130707.17	ASS1
ENSG00000107164.16	FUBP3
ENSG00000130711.3	PRDM12
ENSG00000130713.16	EXOSC2
ENSG00000097007.18	ABL1
ENSG00000188710.2	QRFP
ENSG00000130720.13	FIBCD1
ENSG00000050555.18	LAMC3
ENSG00000126878.13	AIF1L
ENSG00000126883.17	NUP214
ENSG00000126882.13	FAM78A
ENSG00000160539.6	PLPP7
ENSG00000130723.20	PRRC2B
ENSG00000130714.16	POMT1
ENSG00000130717.13	UCK1
ENSG00000283526.1	PRRT1B
ENSG00000107263.18	RAPGEF1
ENSG00000160563.14	MED27
ENSG00000196358.11	NTNG2
ENSG00000107290.14	SETX
ENSG00000125482.13	TTF1
ENSG00000188523.8	CFAP77
ENSG00000125492.10	BARHL1
ENSG00000125485.17	DDX31
ENSG00000125484.12	GTF3C4
ENSG00000165695.9	AK8
ENSG00000165698.16	SPACA9
ENSG00000165699.14	TSC1
ENSG00000165702.14	GFI1B
ENSG00000148308.17	GTF3C5
ENSG00000170835.14	CEL
ENSG00000160271.16	RALGDS
ENSG00000285245.1	AL162417.1
ENSG00000148288.13	GBGT1
ENSG00000171102.14	OBP2B
ENSG00000175164.15	ABO
ENSG00000148296.7	SURF6
ENSG00000148297.15	MED22
ENSG00000148303.17	RPL7A
ENSG00000148290.10	SURF1
ENSG00000148291.10	SURF2
ENSG00000148248.14	SURF4
ENSG00000198870.7	STKLD1
ENSG00000148300.12	REXO4
ENSG00000160323.18	ADAMTS13
ENSG00000160325.14	CACFD1
ENSG00000160326.14	SLC2A6
ENSG00000187616.4	MYMK
ENSG00000197859.10	ADAMTSL2
ENSG00000196990.8	FAM163B
ENSG00000123454.11	DBH
ENSG00000123453.18	SARDH
ENSG00000160293.17	VAV2
ENSG00000235106.10	BRD3OS
ENSG00000169925.16	BRD3
ENSG00000196363.9	WDR5
ENSG00000186350.11	RXRA
ENSG00000130635.15	COL5A1
ENSG00000160339.16	FCN2
ENSG00000085265.11	FCN1
ENSG00000130558.19	OLFM1
ENSG00000196422.11	PPP1R26
ENSG00000160345.13	C9orf116
ENSG00000122140.11	MRPS2
ENSG00000160349.9	LCN1
ENSG00000122136.13	OBP2A
ENSG00000122133.17	PAEP
ENSG00000236543.2	AL354761.1
ENSG00000204007.6	GLT6D1
ENSG00000148386.9	LCN9
ENSG00000165643.10	SOHLH1
ENSG00000107147.13	KCNT1
ENSG00000130559.19	CAMSAP1
ENSG00000130560.8	UBAC1
ENSG00000148411.8	NACC2
ENSG00000238227.8	TMEM250
ENSG00000107187.17	LHX3
ENSG00000165661.16	QSOX2
ENSG00000260220.6	CCDC187
ENSG00000160360.13	GPSM1
ENSG00000213221.5	DNLZ
ENSG00000187796.14	CARD9
ENSG00000165684.4	SNAPC4
ENSG00000165689.17	ENTR1
ENSG00000165688.12	PMPCA
ENSG00000148384.13	INPP5E
ENSG00000148396.18	SEC16A
ENSG00000148400.12	NOTCH1
ENSG00000172889.16	EGFL7
ENSG00000169692.13	AGPAT2
ENSG00000165716.11	DIPK1B
ENSG00000187922.13	LCN10
ENSG00000204003.8	AL355987.1
ENSG00000267206.6	LCN6
ENSG00000204001.9	LCN8
ENSG00000177984.7	LCN15
ENSG00000244187.8	TMEM141
ENSG00000272896.1	AL355987.3
ENSG00000213213.13	CCDC183
ENSG00000196642.19	RABL6
ENSG00000232434.2	AJM1
ENSG00000054148.17	PHPT1
ENSG00000177943.14	MAMDC4
ENSG00000107223.13	EDF1
ENSG00000127191.18	TRAF2
ENSG00000159069.14	FBXW5
ENSG00000176919.13	C8G
ENSG00000184925.12	LCN12
ENSG00000107317.13	PTGDS
ENSG00000284341.1	AL807752.7
ENSG00000214402.6	LCNL1
ENSG00000148362.11	PAXX
ENSG00000169583.12	CLIC3
ENSG00000107331.17	ABCA2
ENSG00000180549.7	FUT7
ENSG00000279073.3	AL807752.6
ENSG00000107281.10	NPDC1
ENSG00000054179.12	ENTPD2
ENSG00000186193.9	SAPCD2
ENSG00000197355.11	UAP1L1
ENSG00000177239.15	MAN1B1
ENSG00000176978.14	DPP7
ENSG00000176884.15	GRIN1
ENSG00000184709.7	LRRC26
ENSG00000261793.1	AL929554.1
ENSG00000185863.7	TMEM210
ENSG00000176248.9	ANAPC2
ENSG00000176101.12	SSNA1
ENSG00000176058.13	TPRN
ENSG00000187713.7	TMEM203
ENSG00000188566.13	NDOR1
ENSG00000284976.1	BX255925.3
ENSG00000212864.3	RNF208
ENSG00000197191.5	CYSRT1
ENSG00000233198.3	RNF224
ENSG00000198569.9	SLC34A3
ENSG00000188229.6	TUBB4B
ENSG00000188163.8	FAM166A
ENSG00000197768.10	STPG3
ENSG00000188986.7	NELFB
ENSG00000198113.3	TOR4A
ENSG00000198435.4	NRARP
ENSG00000187609.16	EXD3
ENSG00000188747.8	NOXA1
ENSG00000188833.9	ENTPD8
ENSG00000165802.22	NSMF
ENSG00000130653.16	PNPLA7
ENSG00000182154.8	MRPL41
ENSG00000148399.13	DPH7
ENSG00000165724.6	ZMYND19
ENSG00000197070.14	ARRDC1
ENSG00000181090.21	EHMT1
ENSG00000148408.13	CACNA1B
ENSG00000261456.5	TUBB8
ENSG00000015171.19	ZMYND11
ENSG00000151240.17	DIP2C
ENSG00000180525.12	PRR26
ENSG00000107929.14	LARP4B
ENSG00000107937.19	GTPBP4
ENSG00000148377.6	IDI2
ENSG00000067064.11	IDI1
ENSG00000047056.15	WDR37
ENSG00000185736.16	ADARB2
ENSG00000067057.17	PFKP
ENSG00000107959.16	PITRM1
ENSG00000067082.15	KLF6
ENSG00000165568.18	AKR1E2
ENSG00000187134.14	AKR1C1
ENSG00000151632.17	AKR1C2
ENSG00000196139.14	AKR1C3
ENSG00000264006.8	AKR1C8P
ENSG00000198610.11	AKR1C4
ENSG00000178473.7	UCN3
ENSG00000178462.12	TUBAL3
ENSG00000173848.19	NET1
ENSG00000178372.7	CALML5
ENSG00000178363.4	CALML3
ENSG00000196372.13	ASB13
ENSG00000108021.20	TASOR2
ENSG00000057608.17	GDI2
ENSG00000134461.16	ANKRD16
ENSG00000134452.19	FBH1
ENSG00000134470.21	IL15RA
ENSG00000134460.17	IL2RA
ENSG00000134453.16	RBM17
ENSG00000170525.21	PFKFB3
ENSG00000065675.14	PRKCQ
ENSG00000198879.11	SFMBT2
ENSG00000123243.15	ITIH5
ENSG00000151655.19	ITIH2
ENSG00000151657.12	KIN
ENSG00000165629.20	ATP5F1C
ENSG00000165632.8	TAF3
ENSG00000107485.18	GATA3
ENSG00000048740.18	CELF2
ENSG00000148429.14	USP6NL
ENSG00000134463.15	ECHDC3
ENSG00000148426.13	PROSER2
ENSG00000151461.20	UPF2
ENSG00000181192.12	DHTKD1
ENSG00000065665.21	SEC61A2
ENSG00000165609.13	NUDT5
ENSG00000151465.14	CDC123
ENSG00000183049.12	CAMK1D
ENSG00000151468.11	CCDC3
ENSG00000123240.17	OPTN
ENSG00000065328.16	MCM10
ENSG00000165623.10	UCMA
ENSG00000107537.14	PHYH
ENSG00000086475.15	SEPHS1
ENSG00000165626.17	BEND7
ENSG00000165630.14	PRPF18
ENSG00000282246.1	AL157392.5
ENSG00000151474.23	FRMD4A
ENSG00000065809.13	FAM107B
ENSG00000185267.10	CDNF
ENSG00000284024.2	HSPA14
ENSG00000187522.16	HSPA14
ENSG00000152455.15	SUV39H2
ENSG00000152457.18	DCLRE1C
ENSG00000197889.10	MEIG1
ENSG00000152463.14	OLAH
ENSG00000176244.7	ACBD7
ENSG00000152464.15	RPP38
ENSG00000152465.18	NMT2
ENSG00000148468.17	FAM171A1
ENSG00000077943.8	ITGA8
ENSG00000148481.14	MINDY3
ENSG00000165983.14	PTER
ENSG00000165985.10	C1QL3
ENSG00000148484.18	RSU1
ENSG00000107611.15	CUBN
ENSG00000107614.22	TRDMT1
ENSG00000026025.16	VIM
ENSG00000148488.17	ST8SIA6
ENSG00000165996.14	HACD1
ENSG00000136738.15	STAM
ENSG00000148483.9	TMEM236
ENSG00000260314.3	MRC1
ENSG00000148482.12	SLC39A12
ENSG00000165995.20	CACNB2
ENSG00000241058.4	NSUN6
ENSG00000165997.5	ARL5B
ENSG00000204740.11	MALRD1
ENSG00000120594.17	PLXDC2
ENSG00000078114.18	NEBL
ENSG00000204683.11	C10orf113
ENSG00000204682.7	MIR1915HG
ENSG00000180592.16	SKIDA1
ENSG00000078403.17	MLLT10
ENSG00000136770.11	DNAJC1
ENSG00000223601.2	EBLN1
ENSG00000148444.16	COMMD3
ENSG00000269897.5	COMMD3-BMI1
ENSG00000168283.14	BMI1
ENSG00000077327.16	SPAG6
ENSG00000150867.14	PIP4K2A
ENSG00000165309.14	ARMC3
ENSG00000148450.13	MSRB2
ENSG00000168267.6	PTF1A
ENSG00000179133.13	C10orf67
ENSG00000165312.6	OTUD1
ENSG00000120549.18	KIAA1217
ENSG00000107863.18	ARHGAP21
ENSG00000099256.19	PRTFDC1
ENSG00000151023.17	ENKUR
ENSG00000185875.13	THNSL1
ENSG00000151025.11	GPR158
ENSG00000095777.17	MYO3A
ENSG00000136750.13	GAD2
ENSG00000077420.16	APBB1IP
ENSG00000148459.16	PDSS1
ENSG00000136754.17	ABI1
ENSG00000107890.16	ANKRD26
ENSG00000136758.18	YME1L1
ENSG00000120539.14	MASTL
ENSG00000107897.19	ACBD5
ENSG00000099246.16	RAB18
ENSG00000150051.14	MKX
ENSG00000169126.15	ARMC4
ENSG00000150054.18	MPP7
ENSG00000095787.22	WAC
ENSG00000095739.11	BAMBI
ENSG00000120563.9	LYZL1
ENSG00000197321.14	SVIL
ENSG00000165757.9	JCAD
ENSG00000107951.14	MTPAP
ENSG00000107968.10	MAP3K8
ENSG00000151033.9	LYZL2
ENSG00000183621.15	ZNF438
ENSG00000148516.21	ZEB1
ENSG00000165322.17	ARHGAP12
ENSG00000170759.11	KIF5B
ENSG00000120616.16	EPC1
ENSG00000216937.13	CCDC7
ENSG00000150093.19	ITGB1
ENSG00000099250.18	NRP1
ENSG00000148498.16	PARD3
ENSG00000108094.14	CUL2
ENSG00000095794.19	CREM
ENSG00000108100.18	CCNY
ENSG00000177291.3	GJD4
ENSG00000177283.7	FZD8
ENSG00000148513.17	ANKRD30A
ENSG00000256892.2	MTRNR2L7
ENSG00000198105.14	ZNF248
ENSG00000175395.16	ZNF25
ENSG00000189180.15	ZNF33A
ENSG00000075407.18	ZNF37A
ENSG00000283930.1	AL117339.5
ENSG00000196693.15	ZNF33B
ENSG00000165733.8	BMS1
ENSG00000165731.19	RET
ENSG00000169826.8	CSGALNACT2
ENSG00000198915.11	RASGEF1A
ENSG00000150201.15	FXYD4
ENSG00000169813.16	HNRNPF
ENSG00000243660.10	ZNF487
ENSG00000196793.13	ZNF239
ENSG00000198298.13	ZNF485
ENSG00000169740.14	ZNF32
ENSG00000277288.4	C10orf142
ENSG00000107562.16	CXCL12
ENSG00000187783.12	TMEM72
ENSG00000107551.21	RASSF4
ENSG00000165507.8	DEPP1
ENSG00000165512.5	ZNF22
ENSG00000256574.7	OR13A1
ENSG00000012779.11	ALOX5
ENSG00000165406.16	MARCH8
ENSG00000172671.19	ZFAND4
ENSG00000172661.18	WASHC2C
ENSG00000188234.13	AGAP4
ENSG00000265354.4	TIMM23
ENSG00000266412.5	NCOA4
ENSG00000263639.7	MSMB
ENSG00000274209.4	ANTXRL
ENSG00000264230.9	ANXA8L1
ENSG00000204174.7	NPY4R
ENSG00000204175.5	GPRIN2
ENSG00000204176.13	SYT15
ENSG00000204179.10	PTPN20
ENSG00000266524.3	GDF10
ENSG00000263761.2	GDF2
ENSG00000265203.1	RBP3
ENSG00000265763.4	ZNF488
ENSG00000265190.6	ANXA8
ENSG00000189090.7	FAM25G
ENSG00000204172.12	AGAP9
ENSG00000277758.4	FO681492.1
ENSG00000264717.5	NPY4R2
ENSG00000276430.2	FAM25C
ENSG00000170324.21	FRMPD2
ENSG00000107643.16	MAPK8
ENSG00000128805.14	ARHGAP22
ENSG00000128815.19	WDFY4
ENSG00000165383.11	LRRC18
ENSG00000165633.13	VSTM4
ENSG00000172538.6	FAM170B
ENSG00000204161.14	TMEM273
ENSG00000177354.12	C10orf71
ENSG00000165606.8	DRGX
ENSG00000225830.13	ERCC6
ENSG00000070748.18	CHAT
ENSG00000187714.7	SLC18A3
ENSG00000178645.12	C10orf53
ENSG00000197444.10	OGDHL
ENSG00000227345.8	PARG
ENSG00000204152.11	TIMM23B
ENSG00000204149.11	AGAP6
ENSG00000099290.17	WASHC2A
ENSG00000188611.15	ASAH2
ENSG00000198964.14	SGMS1
ENSG00000204147.10	ASAH2B
ENSG00000148584.15	A1CF
ENSG00000185532.18	PRKG1
ENSG00000177613.8	CSTF2T
ENSG00000107984.10	DKK1
ENSG00000165471.6	MBL2
ENSG00000150275.18	PCDH15
ENSG00000249860.3	MTRNR2L5
ENSG00000122952.17	ZWINT
ENSG00000151151.6	IPMK
ENSG00000122873.12	CISD1
ENSG00000072401.15	UBE2D1
ENSG00000108064.11	TFAM
ENSG00000122870.11	BICC1
ENSG00000165443.12	PHYHIPL
ENSG00000148541.12	FAM13C
ENSG00000165449.11	SLC16A9
ENSG00000227877.6	MRLN
ENSG00000108091.11	CCDC6
ENSG00000151150.22	ANK3
ENSG00000170312.15	CDK1
ENSG00000072422.17	RHOBTB1
ENSG00000196932.11	TMEM26
ENSG00000183346.7	CABCOCO1
ENSG00000150347.16	ARID5B
ENSG00000182010.11	RTKN2
ENSG00000138311.17	ZNF365
ENSG00000285551.1	AC067752.1
ENSG00000181915.4	ADO
ENSG00000122877.16	EGR2
ENSG00000148572.16	NRBF2
ENSG00000171988.19	JMJD1C
ENSG00000165476.14	REEP3
ENSG00000183230.17	CTNNA3
ENSG00000198739.11	LRRTM3
ENSG00000108176.15	DNAJC12
ENSG00000096717.12	SIRT1
ENSG00000148634.15	HERC4
ENSG00000138347.15	MYPN
ENSG00000179774.8	ATOH7
ENSG00000108187.16	PBLD
ENSG00000096746.17	HNRNPH3
ENSG00000204130.13	RUFY2
ENSG00000138346.15	DNA2
ENSG00000122912.15	SLC25A16
ENSG00000138336.9	TET1
ENSG00000060339.14	CCAR1
ENSG00000165730.16	STOX1
ENSG00000107625.13	DDX50
ENSG00000165732.13	DDX21
ENSG00000198954.8	KIF1BP
ENSG00000122862.5	SRGN
ENSG00000122958.15	VPS26A
ENSG00000156502.14	SUPV3L1
ENSG00000156510.13	HKDC1
ENSG00000156515.23	HK1
ENSG00000075073.14	TACR2
ENSG00000099282.10	TSPAN15
ENSG00000122859.4	NEUROG3
ENSG00000171224.9	FAM241B
ENSG00000197467.14	COL13A1
ENSG00000099284.14	H2AFY2
ENSG00000042286.15	AIFM2
ENSG00000156521.14	TYSND1
ENSG00000079332.15	SAR1A
ENSG00000180817.12	PPA1
ENSG00000148734.7	NPFFR1
ENSG00000172731.14	LRRC20
ENSG00000148730.7	EIF4EBP2
ENSG00000156574.9	NODAL
ENSG00000107719.9	PALD1
ENSG00000180644.8	PRF1
ENSG00000138316.11	ADAMTS14
ENSG00000166220.12	TBATA
ENSG00000166224.16	SGPL1
ENSG00000166228.9	PCBD1
ENSG00000107731.12	UNC5B
ENSG00000198246.9	SLC29A3
ENSG00000107736.20	CDH23
ENSG00000214688.6	C10orf105
ENSG00000107738.20	VSIR
ENSG00000197746.14	PSAP
ENSG00000122863.6	CHST3
ENSG00000107742.13	SPOCK2
ENSG00000138303.17	ASCC1
ENSG00000166295.9	ANAPC16
ENSG00000168209.5	DDIT4
ENSG00000148719.15	DNAJB12
ENSG00000107745.19	MICU1
ENSG00000156026.14	MCU
ENSG00000138315.13	OIT3
ENSG00000138308.5	PLA2G12B
ENSG00000122884.12	P4HA1
ENSG00000166321.14	NUDT13
ENSG00000122882.10	ECD
ENSG00000138286.14	FAM149B1
ENSG00000213551.5	DNAJC9
ENSG00000182180.14	MRPS16
ENSG00000156042.18	CFAP70
ENSG00000138279.16	ANXA7
ENSG00000166343.10	MSS51
ENSG00000107758.15	PPP3CB
ENSG00000166348.18	USP54
ENSG00000177791.11	MYOZ1
ENSG00000166317.12	SYNPO2L
ENSG00000172650.13	AGAP5
ENSG00000176986.16	SEC24C
ENSG00000196968.11	FUT11
ENSG00000172586.8	CHCHD1
ENSG00000214655.10	ZSWIM8
ENSG00000272916.5	AC022400.7
ENSG00000166507.17	NDST2
ENSG00000148660.20	CAMK2G
ENSG00000122861.16	PLAU
ENSG00000222047.8	C10orf55
ENSG00000035403.17	VCL
ENSG00000185009.12	AP3M1
ENSG00000156110.13	ADK
ENSG00000156650.14	KAT6B
ENSG00000188716.5	DUPD1
ENSG00000079393.20	DUSP13
ENSG00000156671.14	SAMD8
ENSG00000165637.13	VDAC2
ENSG00000165644.10	COMTD1
ENSG00000165655.17	ZNF503
ENSG00000148655.15	LRMDA
ENSG00000156113.23	KCNMA1
ENSG00000151208.17	DLG5
ENSG00000148606.13	POLR3A
ENSG00000138326.20	RPS24
ENSG00000108175.17	ZMIZ1
ENSG00000108179.14	PPIF
ENSG00000165424.6	ZCCHC24
ENSG00000253626.3	EIF5AL1
ENSG00000185303.16	SFTPA2
ENSG00000122852.14	SFTPA1
ENSG00000188199.10	NUTM2B
ENSG00000228570.7	NUTM2E
ENSG00000133661.16	SFTPD
ENSG00000133678.14	TMEM254
ENSG00000189129.13	PLAC9
ENSG00000122359.18	ANXA11
ENSG00000151224.13	MAT1A
ENSG00000170788.14	DYDC1
ENSG00000133665.13	DYDC2
ENSG00000122378.14	PRXL2A
ENSG00000108219.15	TSPAN14
ENSG00000178217.14	SH2D4B
ENSG00000185737.13	NRG3
ENSG00000165678.21	GHITM
ENSG00000188373.5	C10orf99
ENSG00000148600.15	CDHR1
ENSG00000204033.9	LRIT2
ENSG00000148604.14	RGR
ENSG00000148602.5	LRIT1
ENSG00000107771.17	CCSER2
ENSG00000182771.19	GRID1
ENSG00000062650.19	WAPL
ENSG00000122375.12	OPN4
ENSG00000122367.19	LDB3
ENSG00000107779.13	BMPR1A
ENSG00000173269.14	MMRN2
ENSG00000173267.14	SNCG
ENSG00000148671.13	ADIRF
ENSG00000188100.9	FAM25A
ENSG00000148672.9	GLUD1
ENSG00000122376.11	SHLD2
ENSG00000184923.12	NUTM2A
ENSG00000214562.14	NUTM2D
ENSG00000107789.16	MINPP1
ENSG00000198682.13	PAPSS2
ENSG00000138138.13	ATAD1
ENSG00000227268.4	KLLN
ENSG00000171862.11	PTEN
ENSG00000184719.12	RNLS
ENSG00000204022.9	LIPJ
ENSG00000182333.14	LIPF
ENSG00000204021.4	LIPK
ENSG00000204020.5	LIPN
ENSG00000173239.13	LIPM
ENSG00000152766.6	ANKRD22
ENSG00000138134.12	STAMBPL1
ENSG00000107796.13	ACTA2
ENSG00000026103.22	FAS
ENSG00000138135.6	CH25H
ENSG00000107798.18	LIPA
ENSG00000119922.10	IFIT2
ENSG00000119917.14	IFIT3
ENSG00000204010.3	IFIT1B
ENSG00000185745.10	IFIT1
ENSG00000152778.9	IFIT5
ENSG00000152779.14	SLC16A12
ENSG00000152782.16	PANK1
ENSG00000138182.14	KIF20B
ENSG00000148680.16	HTR7
ENSG00000148688.13	RPP30
ENSG00000148677.6	ANKRD1
ENSG00000180628.15	PCGF5
ENSG00000165338.16	HECTD2
ENSG00000119938.9	PPP1R3C
ENSG00000107854.6	TNKS2
ENSG00000174721.9	FGFBP3
ENSG00000095564.14	BTAF1
ENSG00000107864.15	CPEB3
ENSG00000198060.10	MARCH5
ENSG00000119912.16	IDE
ENSG00000138160.6	KIF11
ENSG00000152804.11	HHEX
ENSG00000138190.16	EXOC6
ENSG00000187553.10	CYP26C1
ENSG00000095596.12	CYP26A1
ENSG00000138119.17	MYOF
ENSG00000138180.15	CEP55
ENSG00000186188.10	FFAR4
ENSG00000138207.14	RBP4
ENSG00000095464.9	PDE6C
ENSG00000148690.12	FRA10AC1
ENSG00000108231.13	LGI1
ENSG00000176273.15	SLC35G1
ENSG00000138193.15	PLCE1
ENSG00000173145.11	NOC3L
ENSG00000108239.8	TBC1D12
ENSG00000119969.15	HELLS
ENSG00000108242.13	CYP2C18
ENSG00000276490.1	AL583836.1
ENSG00000165841.11	CYP2C19
ENSG00000138109.11	CYP2C9
ENSG00000138115.14	CYP2C8
ENSG00000173124.14	ACSM6
ENSG00000107438.9	PDLIM1
ENSG00000095637.22	SORBS1
ENSG00000059573.9	ALDH18A1
ENSG00000119977.21	TCTN3
ENSG00000138185.20	ENTPD1
ENSG00000270099.1	AL365273.2
ENSG00000188649.14	CC2D2B
ENSG00000107443.16	CCNJ
ENSG00000177853.14	ZNF518A
ENSG00000095585.16	BLNK
ENSG00000107447.8	DNTT
ENSG00000197430.11	OPALIN
ENSG00000095587.9	TLL2
ENSG00000077147.16	TM9SF3
ENSG00000155629.15	PIK3AP1
ENSG00000196233.13	LCOR
ENSG00000187122.17	SLIT1
ENSG00000269891.2	ARHGAP19-SLIT1
ENSG00000213390.11	ARHGAP19
ENSG00000165879.8	FRAT1
ENSG00000181274.6	FRAT2
ENSG00000052749.13	RRP12
ENSG00000171314.9	PGAM1
ENSG00000171311.12	EXOSC1
ENSG00000171307.19	ZDHHC16
ENSG00000155229.21	MMS19
ENSG00000165886.5	UBTD1
ENSG00000165887.11	ANKRD2
ENSG00000241935.9	HOGA1
ENSG00000249967.1	AL355315.1
ENSG00000203942.4	C10orf62
ENSG00000171160.18	MORN4
ENSG00000155252.13	PI4K2A
ENSG00000119986.7	AVPI1
ENSG00000155254.13	MARVELD1
ENSG00000155256.17	ZFYVE27
ENSG00000120057.5	SFRP5
ENSG00000155265.11	GOLGA7B
ENSG00000095713.14	CRTAC1
ENSG00000166024.13	R3HCC1L
ENSG00000138131.4	LOXL4
ENSG00000119943.13	PYROXD2
ENSG00000107521.19	HPS1
ENSG00000172987.12	HPSE2
ENSG00000119946.11	CNNM1
ENSG00000120053.12	GOT1
ENSG00000119919.11	NKX2-3
ENSG00000155287.11	SLC25A28
ENSG00000285932.1	AL133353.2
ENSG00000198018.7	ENTPD7
ENSG00000119929.13	CUTC
ENSG00000014919.12	COX15
ENSG00000023839.12	ABCC2
ENSG00000107554.17	DNMBP
ENSG00000120054.11	CPN1
ENSG00000107566.14	ERLIN1
ENSG00000213341.11	CHUK
ENSG00000095485.18	CWF19L1
ENSG00000196072.12	BLOC1S2
ENSG00000107593.17	PKD2L1
ENSG00000099194.6	SCD
ENSG00000075290.7	WNT8B
ENSG00000075826.17	SEC31B
ENSG00000255339.6	AL133352.1
ENSG00000166136.16	NDUFB8
ENSG00000166135.14	HIF1AN
ENSG00000075891.21	PAX2
ENSG00000119906.13	SLF2
ENSG00000055950.16	MRPL43
ENSG00000095539.15	SEMA4G
ENSG00000107815.10	TWNK
ENSG00000107816.17	LZTS2
ENSG00000186862.20	PDZD7
ENSG00000107819.13	SFXN3
ENSG00000107821.14	KAZALD1
ENSG00000107807.13	TLX1
ENSG00000138136.6	LBX1
ENSG00000166167.18	BTRC
ENSG00000166171.13	DPCD
ENSG00000166169.17	POLL
ENSG00000107829.15	FBXW4
ENSG00000107831.12	FGF8
ENSG00000107833.10	NPM3
ENSG00000198408.14	OGA
ENSG00000120049.19	KCNIP2
ENSG00000120029.13	ARMH3
ENSG00000166189.7	HPS6
ENSG00000198728.10	LDB1
ENSG00000148840.11	PPRC1
ENSG00000166197.16	NOLC1
ENSG00000119915.5	ELOVL3
ENSG00000107859.10	PITX3
ENSG00000107862.4	GBF1
ENSG00000077150.20	NFKB2
ENSG00000059915.17	PSD
ENSG00000107872.12	FBXL15
ENSG00000107874.11	CUEDC2
ENSG00000120055.7	C10orf95
ENSG00000138111.14	MFSD13A
ENSG00000138107.13	ACTR1A
ENSG00000107882.11	SUFU
ENSG00000171206.14	TRIM8
ENSG00000138175.9	ARL3
ENSG00000156398.13	SFXN2
ENSG00000166272.18	WBP1L
ENSG00000148795.7	CYP17A1
ENSG00000166275.15	BORCS7
ENSG00000270316.1	BORCS7-ASMT
ENSG00000214435.8	AS3MT
ENSG00000148842.18	CNNM2
ENSG00000076685.18	NT5C2
ENSG00000235376.5	RPEL1
ENSG00000148798.11	INA
ENSG00000156374.16	PCGF6
ENSG00000148835.11	TAF5
ENSG00000173915.16	ATP5MD
ENSG00000148843.15	PDCD11
ENSG00000138172.11	CALHM2
ENSG00000185933.6	CALHM1
ENSG00000183128.7	CALHM3
ENSG00000107954.10	NEURL1
ENSG00000107957.16	SH3PXD2A
ENSG00000107960.11	STN1
ENSG00000065613.14	SLK
ENSG00000065618.21	COL17A1
ENSG00000156384.14	SFR1
ENSG00000197748.12	CFAP43
ENSG00000148834.13	GSTO1
ENSG00000065621.15	GSTO2
ENSG00000148841.17	ITPRIP
ENSG00000120051.15	CFAP58
ENSG00000156395.13	SORCS3
ENSG00000108018.15	SORCS1
ENSG00000108039.18	XPNPEP1
ENSG00000148700.14	ADD3
ENSG00000119950.21	MXI1
